"max.pop","max.pop.time","max.I","max.I.time","last.I.time","max.prev","total.I","max.inc","time.max.inc","max.spread","max.number.I.cells","max.spread.area","final.avg.prion.density","final.I","final.pop","final.prev","final.spread","final.number.I.cells","final.spread.area","final.max.sp.cent","final.E","final.I.cells","final.E.cells","final.surv.prev","final.prions.area","final.prop.inf.cells","final.prop.ID50.cells","prop.ID50.infcells","prions.gamma.shape","prions.gamma.rate","final.SS.S.prop","final.SS.E.prop","final.SS.I.prop","spread.area.rate","spread.dist.rate","spread.distcent.rate","mean.E.dist","std.E.dist","mean.I.dist","std.I.dist","mean.prev.rate","mean.inf.fams.prev","mean.chull.fams.prev","mean.inf.fams.prev.I","mean.chull.fams.prev.I"
102147,234,100,237,240,0.00134031508763162,458,34,222,7.61577310586391,15,21,3.38368198174263e-05,83,82308,0.00128784565291345,7.61577310586391,13,19,6.08276253029822,23,16,12,0.000789473684210526,25,9.95850622406639e-06,0,0,0.223960798125117,15.6355685080113,0.91358024691358,0.037037037037037,0.0493827160493827,0.0681066945606695,0.0318651594387611,0.0254508892481097,4.02108804105333,1.2420734714462,3.5407858244423,1.22216670785549,5.30500304279046e-06,0.773732943469786,0.29608938547486,0.652616154151242,0.231843575418994
102284,186,238,239,240,0.00341786861713036,982,60,234,15.0332963783729,35,96,5.94274394123669e-05,226,82013,0.00334093375440479,13.3416640641263,35,96,10.6301458127346,48,39,26,0.00152631578947368,91,2.03319502074689e-05,0,0,0.174509380423169,13.4886524940274,0.940559440559441,0.013986013986014,0.0454545454545455,0.390282426778243,0.0558228621929972,0.0444775975428228,7.11128591365232,1.5895902492346,6.39931897429052,1.76888271267881,1.38531850942139e-05,0.741025093327725,0.217115689381933,0.628262268034995,0.179080824088748
102207,78,1,1,10,1.08106939384439e-05,1,1,1,0,1,2.7225,1.00469229619859e-09,0,82156,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.18292919823454e-08,NA,NA,NA,NA
102122,234,165,240,240,0.0026020451588585,1014,63,234,10.295630140987,24,34.5,4.82253968994955e-05,165,82243,0.0026020451588585,10.295630140987,24,34.5,10.6301458127346,49,29,21,0.000842105263157895,71.5,2.32365145228216e-05,0,0,0.126938136540773,14.3909622773489,0.885185185185185,0.037037037037037,0.0777777777777778,0.132960251046025,0.0430779503806987,0.0444775975428228,7.99098627489596,1.61286864689768,7.79176143388956,1.65146211153273,1.08029344432396e-05,0.826750603701602,0.375438596491228,0.677716757934544,0.289473684210526
102258,138,11,24,33,0.000170687994537984,19,5,18,3,3,5.445,6.63731879473442e-08,0,82227,0,0,0,0,0,0,0,0,0,1,1.6597510373444e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.21979992578216e-08,NA,NA,NA,NA
102161,234,89,239,240,0.00142235405674828,912,27,115,8.06225774829855,17,26.5,2.3078429550684e-05,88,82258,0.00142235405674828,8.06225774829855,17,25.5,14.7648230602334,29,20,14,0.000842105263157895,77.5,1.86721991701245e-05,0,0,0.129724470779288,24.8172726080258,0.952380952380952,0.0146520146520147,0.032967032967033,0.0953033472803347,0.0337332960179856,0.0617775023440728,11.9904137354248,1.64596706076717,11.6387407585806,2.07484014718568,5.90903203014093e-06,0.673212567855425,0.262921348314607,0.54211568854426,0.197752808988764
102141,150,149,240,240,0.00252325170349964,638,57,234,16.1554944214035,26,81.5,4.08053496032724e-05,149,82037,0.00252325170349964,16.1554944214035,26,81.5,11.6619037896906,58,30,25,0.00136842105263158,63,1.2448132780083e-05,0,0,0.095676581635903,6.96459304679031,1,0,0,0.329612970711297,0.0675962109682155,0.0487945765259021,4.94149565006737,2.18461017221543,4.54023761682815,1.62509704200596,1.05156056712694e-05,0.702290641198204,0.182218309859155,0.551957589562632,0.131161971830986
102015,234,38,154,168,0.000600922845798905,245,13,150,6.32455532033676,8,6,4.99816653741476e-06,0,82035,0,0,0,0,0,0,0,0,0,10,5.39419087136929e-06,0,0,0.106167170706419,27.9301045607342,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.26209678966085e-08,NA,NA,NA,NA
102186,138,2,43,56,2.7229778485752e-05,3,1,1,0,1,2.7225,5.63365330488216e-08,0,81994,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.24402606646858e-08,NA,NA,NA,NA
102137,54,16,138,156,0.000268817204301075,54,5,156,2.23606797749979,3,5.445,1.05324274816272e-06,0,81839,0,0,0,0,0,0,0,0,0,2.5,2.0746887966805e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.22700451422947e-08,NA,NA,NA,NA
102104,54,76,154,240,0.00129467230134109,730,22,138,11.4017542509914,16,46,2.09408279783632e-05,42,81907,0.0006470753415459,4.24264068711928,5,7.5,7.07106781186548,11,7,7,5.26315789473684e-05,53,1.53526970954357e-05,0,0,0.0820024869796617,14.6011533459911,0.963350785340314,0.0209424083769634,0.0157068062827225,0.019989539748954,0.0177516346741393,0.0295860577902321,5.80495154868477,1.42113584982554,5.80495154868477,1.42113584982554,2.62333329290712e-06,0.665064102564103,0.360544217687075,0.533605283605284,0.285714285714286
102277,210,8,12,24,0.000135384615384615,26,3,7,1.4142135623731,3,5.445,1.3151352577665e-08,0,82083,0,0,0,0,0,0,0,0,0,0.5,1.2448132780083e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.24406911500506e-08,NA,NA,NA,NA
102253,222,271,238,240,0.00432868850465699,995,102,234,17.2046505340853,33,132.5,8.05758672160728e-05,258,82242,0.00432868850465699,17.2046505340853,32,132.5,12.0415945787923,98,45,32,0.00252631578947368,133.5,1.70124481327801e-05,0,0,0.132214534344136,6.45947566996969,1,0,0,0.531610878661088,0.0678018850798546,0.0461991404970389,6.77037681749027,3.11180856019346,6.32327954996009,2.84335792197257,1.80276282086407e-05,0.812701344273973,0.188759278897137,0.62281541487724,0.136797454931071
102164,198,120,48,240,0.00207916833266693,694,34,44,9.48683298050514,12,28.5,1.57644594049865e-05,35,82172,0.000498953414788492,9.48683298050514,9,28.5,10.295630140987,6,9,3,0.000526315789473684,37,1.28630705394191e-05,0,0,0.064232586292272,12.567304594581,0.961661341853035,0.00958466453674121,0.0287539936102236,0.107855648535565,0.0396938618431177,0.0430779503806987,7.45946422376174,2.456540299207,7.11838517093292,2.44840083075109,2.00286980491138e-06,0.842460317460317,0.15018315018315,0.745899470899471,0.128205128205128
102108,162,11,11,36,0.000207208555411021,32,4,7,1,2,5.445,5.68707387103137e-08,0,82078,0,0,0,0,0,0,0,0,0,0,8.29875518672199e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.22815782292492e-08,NA,NA,NA,NA
102188,54,516,238,240,0.00800470000734376,2121,171,234,22.561028345357,74,295,0.00013892759504875,506,81702,0.00800470000734376,22.561028345357,74,295,20.6155281280883,148,85,64,0.00394736842105263,284.5,4.31535269709544e-05,0,0,0.113168747658422,8.08586604342153,0.693877551020408,0.0979591836734694,0.208163265306122,1.23430962343096,0.0943976081395689,0.0862574398664783,11.4656039157019,5.02147028093766,11.7149169696043,4.79665214796263,3.34924686499739e-05,0.830070691131904,0.218363939899833,0.678011128364389,0.168948247078464
102403,210,77,237,240,0.00115106273861759,346,19,234,21.9317121994613,15,53.5,1.87398608960852e-05,75,81986,0.00110994560046837,21.9317121994613,15,53.5,19.2093727122985,16,12,8,0.000842105263157895,53,8.29875518672199e-06,0,0,0.0965070557224048,10.3370518515462,1,0,0,0.201066945606695,0.0875803857718046,0.0761898439845127,2.84667339568632,1.20544032419301,3.43816665748663,5.10033974290988,4.47381693101258e-06,0.750946830946831,0.0767932489451477,0.642045177045177,0.0632911392405063
102078,66,415,237,240,0.00605445589710846,2596,140,234,27.8028775489157,53,243,0.000192199000208454,375,81755,0.00566326218579903,19.8494332412792,53,218,17.1172427686237,88,70,37,0.00505263157894737,280,4.23236514522822e-05,0,0,0.281433656841815,14.4539727151283,0.91812865497076,0.0146198830409357,0.0672514619883041,0.900742677824268,0.0830520219300385,0.0716202626302246,10.4544340318571,3.42003060301971,10.2980052055001,3.18869428350994,2.3568907729079e-05,0.863231263175536,0.244198312236287,0.752318616826357,0.197784810126582
102042,30,386,239,240,0.00583204206878881,1106,114,234,18.4390889145858,40,121.5,7.01314358427444e-05,377,81961,0.00583204206878881,18.4390889145858,40,121.5,18.6815416922694,101,55,44,0.00215789473684211,131,2.11618257261411e-05,0,0,0.0827832037321259,5.51972682484192,1,0,0,0.496976987447699,0.0771509996426183,0.0781654464111691,9.96050010701773,5.2378125542448,10.2142997298635,5.32594011274952,2.43162686082942e-05,0.827461040435424,0.267188373392957,0.671471571500284,0.210732252655115
102128,90,25,11,24,0.00046373585605639,65,12,9,2.23606797749979,3,5.445,3.41107721087783e-07,0,82119,0,0,0,0,0,0,0,0,0,0.5,1.2448132780083e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-1.24549039066799e-07,NA,NA,NA,NA
102154,222,79,238,240,0.00133989475735724,260,23,234,4.24264068711928,11,11.5,2.0771777389591e-05,78,82096,0.00133989475735724,4.24264068711928,11,11.5,5.8309518948453,32,12,12,0.000789473684210526,14.5,6.22406639004149e-06,0,0,0.08139381984629,5.87009190597703,1,0,0,0.0367259414225941,0.0177516346741393,0.024397288262951,4.35572006420873,1.18061742964488,3.89322279442523,1.21032660038572,5.56378423022698e-06,0.673981481481482,0.217391304347826,0.478291245791246,0.154150197628458
102119,78,23,47,240,0.000422306937247472,148,7,44,3.16227766016838,7,5.445,2.69578734327438e-06,19,81734,0.000256931020138498,1,2,5.445,2.23606797749979,2,2,1,5.26315789473684e-05,5,3.7344398340249e-06,0,0,0.113174792782062,37.7310554710898,1,0,0,0.0113912133891213,0.00418410041841004,0.00935593296025017,NA,NA,1.82514076993644,0.58113883008419,9.49391618770025e-07,NA,NA,NA,NA
102217,222,1,1,11,1.14863312657937e-05,1,1,1,0,1,2.7225,1.5699423374436e-09,0,82083,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.22875608264275e-08,NA,NA,NA,NA
102274,54,37,34,240,0.000673616680032077,286,13,18,5.8309518948453,12,11.5,3.14815966466724e-06,19,82082,0.000389854048390634,4,5,2.5,3,13,4,5,0.000210526315789474,19,7.05394190871369e-06,0,0,0.0346188314302792,13.871700172044,1,0,0,-0.000930962343096233,0.0167364016736402,0.0125523012552301,1.93005630797458,0.770456559488873,2.05901699437495,0.824984053886423,1.58870427178784e-06,0.588611111111111,0.219178082191781,0.363333333333333,0.13013698630137
102198,186,54,155,240,0.00107674236491778,419,21,152,6.32455532033676,10,14,1.87019031004188e-05,39,82232,0.000766125109446444,6.32455532033676,10,14,6.32455532033676,24,9,10,0.000421052631578947,14,5.39419087136929e-06,0,0,0.325396057214124,21.3068449226748,1,0,0,0.0471861924686192,0.0264625745620785,0.0264625745620785,4.48399389361112,1.79313467364904,3.4245381604258,1.81840745881139,3.07912761180819e-06,0.643596995011022,0.20655737704918,0.478867700926524,0.127868852459016
