"max.pop","max.pop.time","max.I","max.I.time","last.I.time","max.prev","total.I","max.inc","time.max.inc","max.spread","max.number.I.cells","max.spread.area","final.avg.prion.density","final.I","final.pop","final.prev","final.spread","final.number.I.cells","final.spread.area","final.max.sp.cent","final.E","final.I.cells","final.E.cells","final.surv.prev","final.prions.area","final.prop.inf.cells","final.prop.ID50.cells","prop.ID50.infcells","prions.gamma.shape","prions.gamma.rate","final.SS.S.prop","final.SS.E.prop","final.SS.I.prop","spread.area.rate","spread.dist.rate","spread.distcent.rate","mean.E.dist","std.E.dist","mean.I.dist","std.I.dist","mean.prev.rate","mean.inf.fams.prev","mean.chull.fams.prev","mean.inf.fams.prev.I","mean.chull.fams.prev.I"
102275,90,2956,239,240,0.0466842974385717,27809,1018,234,68.0073525436772,456,2031,0.00197377070870911,2872,80541,0.0466842974385717,68.0073525436772,456,2031,37.6430604494374,888,556,401,0.0347894736842105,2150.5,0.000367634854771784,0,0,NA,NA,0.117994100294985,0.227138643067847,0.654867256637168,8.48651673640167,0.284549592232959,0.157502344976726,18.3651614432067,6.50981161615819,17.6928840038283,6.30583766840531,0.000195247000806723,0.829080512801734,0.153997378768021,0.663014918521274,0.117627785058978
102299,54,0,1,-Inf,0,1,1,1,0,0,0,6.12819684304116e-12,0,82014,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA
102265,66,262,177,240,0.00375886952501558,1473,91,174,19.9248588451713,33,150,8.58642565658187e-05,19,81566,0.000331020278057034,14.0356688476182,7,83.5,10.0498756211209,8,7,5,0.000789473684210526,201,2.82157676348548e-05,0,0,NA,NA,0.936918304033092,0.0124095139607032,0.0506721820062048,0.337981171548117,0.0587266478979841,0.0420496887913008,4.91098436663931,3.61977771255092,5.51602226759927,3.00040242865973,1.34256158099891e-06,0.602430555555556,0.00631578947368421,0.462152777777778,0.00444444444444444
102154,30,554,177,240,0.00846401876007621,5059,210,174,30.4138126514911,81,389,0.000264886692086108,315,81944,0.00574782778482866,27.6586333718787,52,377.5,14.3178210632764,156,63,58,0.00457894736842105,435,8.58921161825726e-05,0,0,NA,NA,0.745019920318725,0.0690571049136786,0.185922974767596,1.56810669456067,0.115726499463927,0.0599072011015747,8.76447126733706,2.72954760544848,9.21167038456555,2.72131108625092,2.40076212588166e-05,0.735027416219367,0.0610024608211372,0.525088654500419,0.0407978241160471
102133,42,5535,238,240,0.0896251822851663,47157,1901,234,87.9317917479224,769,3437,0.00361816668007679,5325,76117,0.0896251822851663,87.9317917479224,769,3419.5,44.7772263544762,1497,961,683,0.0586315789473684,3452,0.000585892116182573,0,0,NA,NA,0.093143596377749,0.164294954721863,0.742561448900388,14.296140167364,0.367915446644027,0.187352411525005,22.8121264077816,8.87312865074598,22.3698284031503,8.77483006140533,0.000374914660354146,0.852610156144588,0.187649566772108,0.694395010875654,0.146472287168202
102351,150,1,1,1,1.01505323954241e-05,1,1,1,0,1,2.7225,4.00987605275031e-13,0,81947,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.24708468427788e-08,NA,NA,NA,NA
102005,78,2316,238,240,0.0370237639178952,23730,778,234,60.0333240792145,352,2000,0.00161159740878369,2282,80921,0.0370237639178952,60.0333240792145,352,2000,35.2278299076171,714,431,318,0.027,2054,0.000331120331950207,0,0,NA,NA,0.106508875739645,0.224852071005917,0.668639053254438,8.35680962343096,0.251185456398387,0.147396777856138,18.4537276205854,6.06621193517698,17.8990120058086,5.87397376134582,0.000154869274948567,0.834200903160454,0.119825620925489,0.654836344098337,0.0912690477142743
102554,78,1341,177,240,0.0200261796117099,12256,463,174,56.7186036499489,177,1345.5,0.000755029203769496,850,81309,0.0140943806958639,56.7186036499489,142,1345.5,31.8904374382039,296,174,129,0.0103157894736842,1398,0.000180497925311203,0,0,NA,NA,0.382075471698113,0.147405660377358,0.470518867924528,5.61831589958159,0.237316333263385,0.133432792628468,16.6179302591275,7.02335768917823,16.2031667365728,6.82886827893334,5.88876323448277e-05,0.801400805534262,0.0629877981752226,0.628043285870092,0.0467186984720237
101827,78,1184,178,240,0.0178238240204262,12427,421,174,52.924474489597,173,1025.5,0.00072437563683485,900,81377,0.0160487607063421,52.924474489597,172,1025.5,28.8444102037119,406,203,162,0.0107894736842105,961,0.00018298755186722,0,0,NA,NA,0.345272206303725,0.199140401146132,0.455587392550143,4.27940376569038,0.221441315856054,0.120687908802142,14.3248080460761,4.98605487619562,13.8136754892138,4.63094466988328,6.70652533629385e-05,0.775903791186909,0.0877747160427448,0.582011361880566,0.0604879360172055
102318,66,1,1,12,1.23371496249507e-05,1,1,1,0,1,2.7225,4.59045509876451e-08,0,82120,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.21427462472306e-08,NA,NA,NA,NA
102167,18,1383,178,240,0.0205146475732953,15729,412,174,53.4509120595711,214,1581,0.000930855760265907,1000,81186,0.0180080309412953,53.4509120595711,182,1581,31.3209195267317,462,213,191,0.0132631578947368,1605.5,0.000247717842323651,0,0,NA,NA,0.261208576998051,0.176413255360624,0.562378167641326,6.60367154811715,0.22364398351285,0.131049872496785,18.1425912569276,5.13740619299908,18.0719593924392,5.29823414510155,7.52209739166116e-05,0.754225117533263,0.0776379374435771,0.54591417423109,0.0531039243800117
102063,78,1501,178,240,0.0224554582143912,15435,473,174,57.4891294072192,212,1300.5,0.000965516813513627,703,81348,0.0118011506121847,57.4891294072192,126,1300.5,34.132096331752,257,146,118,0.00936842105263158,1283.5,0.000219502074688797,0,0,NA,NA,0.323116219667944,0.171136653895275,0.505747126436782,5.43003138075314,0.240540290406775,0.142812118542895,17.0264263267442,7.01335427736131,16.4621457658525,6.33581635620661,4.92933175674746e-05,0.768373575104401,0.0573134328358209,0.582606572118226,0.0419701492537313
102332,102,2321,179,240,0.0342864357947176,22044,759,174,60,296,1828.5,0.00149499797577418,1549,81132,0.0257358378938027,60,245,1828.5,36.7967389859482,539,317,240,0.0201052631578947,1677,0.000289626556016598,0,0,NA,NA,0.108671789242591,0.149286498353458,0.742041712403952,7.63923640167364,0.251046025104602,0.153961250987231,17.1422418918599,6.06052122985609,16.7851770017992,5.77689994687272,0.000107639406085862,0.823097214462949,0.0959470636889992,0.637103711756584,0.0711791195662163
102115,78,1,1,7,1.0418837257762e-05,1,1,1,0,1,2.7225,9.78332116557992e-10,0,81832,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.21852357074734e-08,NA,NA,NA,NA
102235,42,4169,238,240,0.0647131106429933,36816,1407,234,71.3091859440283,615,3027.5,0.00285049535028757,4062,79752,0.0647131106429933,71.3091859440283,615,3027.5,43.0116263352131,1099,768,530,0.043421052631579,2800.5,0.000458921161825726,0,0,NA,NA,0.11734693877551,0.253401360544218,0.629251700680272,12.6559728033473,0.298364794744888,0.179964963745662,21.1013091070459,8.71556628446041,20.4508858289066,8.44374392887313,0.000270681555111014,0.864936652370746,0.146761076039356,0.704451334025192,0.115509298754479
102278,90,1,1,2,1.01845439361225e-05,1,1,1,0,1,2.7225,1.5066274053612e-08,0,81515,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.22427325708492e-08,NA,NA,NA,NA
102173,54,860,179,240,0.0134675187933103,8771,298,174,41.2310562561766,132,846,0.00048898565687859,515,81281,0.00946100564707619,41.2310562561766,91,846,28.6530975637888,254,109,93,0.00594736842105263,846.5,0.000132365145228216,0,0,NA,NA,0.713062098501071,0.0770877944325482,0.209850107066381,3.52835774058577,0.172514879732957,0.119887437505392,14.7413007267276,5.63909771366181,14.4755839806426,5.37988714747282,3.9416633765657e-05,0.767159091078752,0.0618067834753255,0.556138922873775,0.0413920591544768
102033,102,3886,239,240,0.0624245366394065,31665,1231,234,70.0357051795725,574,3134,0.00222213351248137,3821,80337,0.0624245366394065,70.0357051795725,574,3134,39.1152144312159,1194,690,511,0.0395263157894737,2906,0.000438589211618257,0,0,NA,NA,0.0839506172839506,0.180246913580247,0.735802469135802,13.101579497908,0.293036423345492,0.163661985067849,20.6000616249609,6.11246598217134,19.6778687527388,6.02392690869438,0.000261148123592099,0.806409153218468,0.139332648014892,0.6444747552717,0.106159531019921
102129,54,4309,239,240,0.0683715483700374,41671,1516,234,69.8927750200262,621,2718,0.00312947118040387,4198,79419,0.0683715483700374,69.8927750200262,621,2718,48.3321838943783,1232,763,539,0.0513157894736842,2499,0.000489626556016598,0,0,NA,NA,0.0694006309148265,0.156677181913775,0.773922187171398,11.3496025104603,0.288254288786721,0.198042610436729,21.6311542502304,8.78070463673703,21.270830011792,8.8356246398092,0.000285946969156618,0.863963794872382,0.183068676039243,0.693063714811792,0.141532652304373
102135,78,1735,178,240,0.0274959365610993,19993,572,174,59.7745765355138,263,1725.5,0.00134530921793863,1672,81212,0.0274959365610993,59.7745765355138,263,1724.5,37.0135110466435,561,329,254,0.0188421052631579,1663,0.000282157676348548,0,0,NA,NA,0.109477124183007,0.200980392156863,0.689542483660131,7.204089958159,0.250102830692526,0.154868247057086,18.8559623932969,7.73345007978299,18.3735174753932,7.60879595421176,0.000115003829774309,0.825255572521264,0.103341355053684,0.641680815846205,0.0773787486116253
102404,30,1,1,8,1.05548694890388e-05,1,1,1,0,1,2.7225,1.63374861182393e-08,0,81890,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.27206217866883e-08,NA,NA,NA,NA
102165,102,3884,239,240,0.0627543586394011,32993,1384,234,87.4642784226795,571,3826,0.00243555637815205,3800,79612,0.0627543586394011,87.4642784226795,571,3826,49.7292670366254,1196,703,540,0.0408947368421053,3786,0.000445228215767635,0,0,NA,NA,0.105540897097625,0.244063324538259,0.650395778364116,15.9969769874477,0.365959323944266,0.208072247015169,22.8892010476965,9.7633042016109,22.675187775846,9.7731104664568,0.000262444237213294,0.810544934972668,0.119931824183211,0.643993246058483,0.0912211633098879
102446,102,1220,179,240,0.0184451931826566,12346,370,174,62.9682459657247,170,1416,0.000693066066181358,710,81532,0.0124368346170829,62.9682459657247,140,1416,45.7930125674212,304,159,136,0.0113157894736842,1406,0.000174273858921162,0,0,NA,NA,0.582914572864322,0.0795644891122278,0.337520938023451,5.9132949790795,0.263465464291735,0.191602563043604,21.4233020716322,11.6389287579079,20.0589194251979,11.1007242572058,5.19947630952038e-05,0.752052513140953,0.051287238885236,0.560877534594592,0.0359111830458753
102117,90,4913,239,240,0.0778337722852512,39437,1677,234,70.0285656000464,717,2817,0.00291344593488886,4795,78976,0.0778337722852512,70.0285656000464,717,2817,45.6179789118282,1352,897,625,0.054,2797,0.000509958506224066,0,0,NA,NA,0.0627853881278539,0.139269406392694,0.797945205479452,11.775219665272,0.293006550627809,0.190870204652001,22.4554793982848,8.83862200660089,21.7116322010893,8.78962389027201,0.000325538578641459,0.855087913761553,0.192714048343104,0.688453346430632,0.150327617017274
102379,126,1716,179,240,0.0255035039703482,19163,563,174,56.6392090340252,258,1594,0.00131113415453868,1338,81064,0.0218839435507747,56.6392090340252,218,1594,28.4253408071038,436,256,184,0.0183157894736842,1678.5,0.000256016597510373,0,0,NA,NA,0.144893111638955,0.152019002375297,0.703087885985748,6.65806485355649,0.236984138217679,0.118934480364451,15.5933170354166,6.03501501723919,15.0327826515099,5.82454378004069,9.14804251540781e-05,0.808451135556051,0.0871359104081733,0.638842695997146,0.0657203202514858
102289,42,2797,238,240,0.043962717830495,26452,926,234,60.4400529450463,386,2235,0.00186987083355323,2723,80682,0.043962717830495,60.4400529450463,386,2235,32.310988842807,824,481,359,0.0288947368421053,2224.5,0.000366390041493776,0,0,NA,NA,0.114775725593668,0.133245382585752,0.75197889182058,9.34007322175732,0.252887250816093,0.135192421936431,19.1308592547186,5.97987090891227,18.7088373407913,5.96327195843887,0.000183902047277974,0.865581769443164,0.138630501055265,0.683004364988153,0.106425388884546
102374,126,2494,239,240,0.0400287157144272,23607,886,234,76.6615940350838,381,2014,0.00168574108966798,2471,80792,0.0400287157144272,76.6615940350838,381,2014,47.0106370941726,763,463,333,0.0275789473684211,2009.5,0.000333609958506224,0,0,NA,NA,0.183079056865465,0.270457697642164,0.546463245492372,8.4153870292887,0.320759807678175,0.19669722633545,20.5857654157349,9.28925167993507,20.0369202648493,9.33649516367968,0.000167441925995325,0.8274312926645,0.128384279475983,0.663547817588223,0.0980944819372767
102334,126,3121,239,240,0.0515819463187884,28110,996,234,72.1248916810278,506,2557,0.00203407701225041,3036,80028,0.0515819463187884,71.8401002226472,506,2550.5,38.5875627631495,1092,580,455,0.0358421052631579,2562.5,0.000399170124481328,0,0,NA,NA,0.0585480093676815,0.167447306791569,0.774004683840749,10.6487656903766,0.296402092981788,0.157270137084307,20.0525258570674,7.18091788397432,19.1448929518087,7.49408319758727,0.000215739698215095,0.79020463752231,0.136720431888186,0.607851898720662,0.100553108336369
102190,30,3790,238,240,0.0576427363387181,32167,1307,234,86.8331733843696,557,3297.5,0.00241503531130441,3576,79815,0.0574704003006954,86.8331733843696,557,3297.5,46.2709412050371,1011,686,491,0.0403684210526316,3298.5,0.000433195020746888,0,0,NA,NA,0.0989010989010989,0.240188383045526,0.660910518053375,13.785679916318,0.363318717089413,0.193602264456222,19.2917718414789,7.14961419755681,18.8074179960956,6.73836227667385,0.000240335368961228,0.850328419863057,0.120295822296819,0.682266102886807,0.0937819621830007
102118,42,3544,238,240,0.0580037098310523,30756,1131,234,77.4661216274573,529,3437,0.00229349511105862,3502,79788,0.0580037098310523,77.4661216274573,529,3437,47.8852795752515,1126,641,477,0.0431578947368421,3420,0.000412033195020747,0,0,NA,NA,0.0625583566760037,0.139122315592904,0.798319327731092,14.3693619246862,0.324126031914047,0.200356818306492,22.0286456106803,9.41239957602287,20.918818057332,9.37144563829726,0.000242608404017543,0.834670723203736,0.120304660895786,0.657230056862101,0.0910343393381684
102253,102,2932,238,240,0.0460034860557769,26665,1015,234,73.3348484691964,427,2708.5,0.00184282760643974,2875,80320,0.0460034860557769,73.3348484691964,426,2701.5,45.2769256906871,820,539,379,0.0314210526315789,2645,0.000353941908713693,0,0,NA,NA,0.143421052631579,0.231578947368421,0.625,11.2919560669456,0.306840370164002,0.189443203726724,20.4035314142597,8.47041978878791,19.4292101895619,7.98251127085922,0.000192315682090555,0.84453178587043,0.115663932886746,0.679240845714397,0.089995617604708
102257,78,0,1,-Inf,0,1,1,1,0,0,0,7.83553034606532e-09,0,81789,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA
101942,42,3470,239,240,0.056986425225723,31372,1140,234,65.5209890035247,498,2643,0.00232412271200742,3446,79633,0.056986425225723,65.5209890035247,498,2643,38.8973006775534,1092,623,472,0.0371578947368421,2615.5,0.000409958506224066,0,0,NA,NA,0.108571428571429,0.174857142857143,0.716571428571429,11.0471861924686,0.274146397504287,0.162750212039973,18.7562423179137,6.21449449150747,18.213737182091,6.27015612966951,0.000238394277293433,0.852805811013432,0.152717482752818,0.674853662084338,0.115968366145045
102020,90,3668,238,240,0.0571026827932905,35133,1160,234,59.0931468107766,546,2110,0.00257133101756586,3561,80364,0.0571026827932905,59.0931468107766,546,2110,37.5765884561119,1028,677,469,0.0414210526315789,2081.5,0.000432780082987552,0,0,NA,NA,0.0903790087463557,0.166180758017493,0.743440233236152,8.81706066945607,0.247251660296137,0.15722421948164,20.5295978757381,7.41521904445762,19.7726626841128,7.26101546636212,0.000238712441295322,0.855755349737818,0.19131196064535,0.688979270488569,0.148455413348897
102378,54,2444,239,240,0.0391378754433394,22505,837,234,61.400325732035,371,2159.5,0.00156575778349708,2414,80638,0.0391378754433394,61.400325732035,371,2159.5,36.0555127546399,742,466,343,0.0264736842105263,2149,0.000309128630705394,0,0,NA,NA,0.142690058479532,0.152046783625731,0.705263157894737,9.01278242677824,0.252721028167511,0.146675785584267,18.1117124638469,6.59241411647893,17.2385494190542,6.51547453109726,0.000163671825685221,0.83090508958571,0.118419571498255,0.659890599294577,0.0905782147011369
102351,30,1,1,10,1.08015856727768e-05,1,1,1,0,1,2.7225,3.54648901369513e-08,0,81876,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.2071979350736e-08,NA,NA,NA,NA
102113,42,3354,239,240,0.0548710386883935,30292,1122,234,81.4923309275173,505,3260,0.0021478118546778,3311,80024,0.0548710386883935,81.4923309275173,505,3260,49.8196748283246,1080,618,471,0.0384736842105263,3258.5,0.000410788381742739,0,0,NA,NA,0.0910224438902743,0.179551122194514,0.729426433915212,13.6287761506276,0.340972095931035,0.208450522294245,20.3691397019674,7.35833983568861,19.1230061808402,6.96983221331681,0.000229543865647451,0.831132343561394,0.116673309419423,0.650736867256317,0.0879766175102963
