"max.pop","max.pop.time","max.I","max.I.time","last.I.time","max.prev","total.I","max.inc","time.max.inc","max.spread","max.number.I.cells","max.spread.area","final.avg.prion.density","final.I","final.pop","final.prev","final.spread","final.number.I.cells","final.spread.area","final.max.sp.cent","final.E","final.I.cells","final.E.cells","final.surv.prev","final.prions.area","final.prop.inf.cells","final.prop.ID50.cells","prop.ID50.infcells","prions.gamma.shape","prions.gamma.rate","final.SS.S.prop","final.SS.E.prop","final.SS.I.prop","spread.area.rate","spread.dist.rate","spread.distcent.rate","mean.E.dist","std.E.dist","mean.I.dist","std.I.dist","mean.prev.rate","mean.inf.fams.prev","mean.chull.fams.prev","mean.inf.fams.prev.I","mean.chull.fams.prev.I"
102170,90,4091,238,240,0.0606873702139574,30109,1415,234,52.0096144957834,552,1511.5,0.00254976401399965,3900,79809,0.0600684133368417,48.7544869729956,552,1511.5,28.6530975637888,894,714,463,0.0433157894736842,1605,0.000350207468879668,0,0,0.210035339500084,6.89385766702007,NA,NA,NA,6.31287656903766,0.203993669343078,0.119887437505392,15.144414482767,5.422301774389,14.3867585198345,5.17629211118247,0.0002512072840677,0.905078683916776,0.248059608817138,0.754938935315171,0.201800683017696
101893,114,7121,238,240,0.106683133045172,51969,2496,234,74.2024258363566,935,3090.5,0.00436103007307981,6716,78196,0.1057982505499,74.2024258363566,935,3090.5,42.4381903478459,1557,1198,774,0.0754736842105263,3078,0.000581327800829875,0,0,0.187204163756528,5.91699843215866,NA,NA,NA,12.9195711297071,0.31047040098894,0.177565649990987,19.9911903029533,8.41283502798357,19.3873031797885,8.16602501428564,0.000442543765958752,0.910748267562909,0.240403335948624,0.75971136808858,0.195158806265074
102172,114,1,1,8,1.04911978849745e-05,1,1,1,0,1,2.7225,9.82376333374813e-09,0,82203,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,NA,NA,NA,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.24260595452291e-08,NA,NA,NA,NA
102169,42,4538,238,240,0.0671621249655932,27133,1526,234,72.0624728967859,591,2497,0.00227844733037508,4305,79926,0.0671621249655932,72.0624728967859,591,2497,46.5725240887801,1063,755,518,0.0460526315789474,2508,0.000343983402489627,0,0,0.152685682831041,5.44769783394138,NA,NA,NA,10.4363075313808,0.301516622999104,0.194864117526276,17.8633409193536,7.60290391954139,17.313888278134,7.41495557352861,0.00028097061337421,0.856476736447247,0.1727489219283,0.708181471816582,0.138540258737208
102134,54,7559,238,240,0.112789229625609,46734,2675,234,83.4086326467471,984,3295.5,0.00416451761579249,7105,78700,0.112579415501906,83.4086326467471,984,3295.5,44.6542271235322,1755,1246,863,0.0780526315789474,3333.5,0.000579253112033195,0,0,0.160005168884373,5.26811274320534,NA,NA,NA,13.7773117154812,0.348990094756264,0.186837770391348,21.4270271708269,9.04523327656067,20.630998185323,8.92764060768981,0.000470959518381845,0.887484415774977,0.240532102619791,0.732385439306033,0.192887199674223
102055,66,4196,238,240,0.0601310772757856,26892,1348,234,54.817880294663,598,1806.5,0.00239139622354327,3867,80258,0.0601310772757856,54.817880294663,598,1806.5,33.734255586866,959,752,478,0.0462631578947368,1790.5,0.000357676348547718,0,0,0.148826434041062,5.29920618325346,NA,NA,NA,7.5357949790795,0.225179415458841,0.136963412497347,16.0206319450281,6.52076352990473,15.3401330893145,6.65285280009647,0.000251509870802951,0.878113795739759,0.210788381742739,0.729865628985076,0.168901506879231
102241,102,5698,238,240,0.0840178747453506,35097,1884,234,77.6208734813001,758,2570,0.00297932108254831,5359,79343,0.0839267484214108,77.6208734813001,758,2570,39.446165846632,1300,935,623,0.0570526315789474,2565,0.000443153526970954,0,0,0.243838784713255,8.61678865803175,NA,NA,NA,10.7303556485356,0.320589428792051,0.160862618605155,19.0300887896022,8.14766393552502,18.1155035232566,7.87228608022869,0.000350987174032159,0.893224584373035,0.216721994402135,0.743467358248552,0.174412549632233
102132,150,2527,238,240,0.0375956553937299,13475,864,234,48.2700735445887,327,1211,0.00125840607052941,2401,81020,0.0375956553937299,48.2700735445887,327,1211,30.8058436014987,645,425,301,0.0261578947368421,1245.5,0.000177178423236515,0,0,0.193868449029891,6.47723109263783,NA,NA,NA,5.05555439330544,0.201966834914597,0.128894743102505,12.6729552029856,5.21800029812174,12.018959852816,5.29138154819749,0.000157261654697344,0.870216858390063,0.163605113331185,0.707253051641086,0.128961220324417
102008,102,4211,238,240,0.0625224953267773,29382,1397,234,64.4980619863884,585,2101.5,0.00243453202186093,3989,80228,0.062297452261056,64.2028036770981,585,2101.5,34.6698716467194,1009,733,489,0.0456842105263158,2150.5,0.000358091286307054,0,0,0.197082353935648,6.88978058838552,NA,NA,NA,8.78149581589958,0.268630977728444,0.145062224463261,17.0490175213152,7.26854042017836,16.5073940875087,7.17090874029193,0.000260491473885174,0.87751471516941,0.18933969769292,0.726108375024804,0.151115657082244
102400,30,6029,238,240,0.0882597542548581,41584,1996,234,70.7248188403477,792,2934.5,0.00363374134951688,5675,79333,0.088147429190879,70.7248188403477,792,2934.5,46.0108682813094,1318,1011,659,0.0665263157894737,3014.5,0.000481742738589212,0,0,0.250387023619789,7.878233506048,NA,NA,NA,12.2668514644351,0.295919744101873,0.192514093227236,19.3777763698514,9.04217364413709,18.823458482983,8.80744859480031,0.000368732973817641,0.88833585984222,0.208410323657388,0.736957047500653,0.169130357036419
