"max.pop","max.pop.time","max.I","max.I.time","last.I.time","max.prev","total.I","max.inc","time.max.inc","max.spread","max.number.I.cells","max.spread.area","final.avg.prion.density","final.I","final.pop","final.prev","final.spread","final.number.I.cells","final.spread.area","final.max.sp.cent","final.E","final.I.cells","final.E.cells","final.surv.prev","final.prions.area","final.prop.inf.cells","final.prop.ID50.cells","prop.ID50.infcells","prions.gamma.shape","prions.gamma.rate","final.SS.S.prop","final.SS.E.prop","final.SS.I.prop","spread.area.rate","spread.dist.rate","spread.distcent.rate","mean.E.dist","std.E.dist","mean.I.dist","std.I.dist","mean.prev.rate","mean.inf.fams.prev","mean.chull.fams.prev","mean.inf.fams.prev.I","mean.chull.fams.prev.I"
102258,150,2,20,36,2.63949743968748e-05,5,1,1,1,2,5.445,9.09379337530449e-09,0,81671,0,0,0,0,0,0,0,0,0,0.5,1.2448132780083e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.13612141005342e-08,NA,NA,NA,NA
102093,54,187,203,240,0.00358519096629433,2913,62,198,29.9666481275434,30,258,8.72243637973892e-05,73,81765,0.00134531890173057,29.5465734053883,24,257,18.6815416922694,37,25,16,0.00247368421052632,342.5,5.39419087136929e-05,0,0,NA,NA,0.681058495821727,0.104456824512535,0.214484679665738,1.06392259414226,0.123625830148068,0.0781654464111691,13.9285857798805,3.31573994517255,13.8522445961747,3.40271332415827,5.50332083909947e-06,0.672508110081639,0.015391073177557,0.505064401829108,0.0102140758360151
102250,30,27,62,132,0.000481418580082644,184,7,78,3.60555127546399,6,5.445,1.76220981006707e-06,0,81905,0,0,0,0,0,0,0,0,0,13,6.22406639004149e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.27568560404878e-08,NA,NA,NA,NA
102249,42,133,204,240,0.00264621237988391,1483,43,203,21.5870331449229,23,105,6.64533062553435e-05,96,81870,0.00174667155246122,21.5870331449229,16,105,19.2353840616713,47,19,19,0.000789473684210526,232.5,2.98755186721992e-05,0,0,NA,NA,0.827893175074184,0.0237388724035608,0.148367952522255,0.427939330543933,0.0903223144139034,0.0804827785007169,13.7886480530486,4.10684058420967,13.0039875315965,4.390835514541,7.18101356969873e-06,0.665068742863916,0.0323236889692586,0.476160771632908,0.0216998191681736
102186,54,70,202,240,0.0012007596642774,455,22,198,9.48683298050514,13,18,1.89664258127697e-05,20,81831,0.000366609231220442,8.24621125123532,5,6.5,4.47213595499958,10,6,4,0.000736842105263158,22.5,8.71369294605809e-06,0,0,NA,NA,0.89648033126294,0.0227743271221532,0.0807453416149068,0.0158054393305439,0.0345029759465913,0.0187118659205003,3.73860379593367,1.0151135614832,3.53174719353908,1.01593017137725,1.49123232138011e-06,0.707005494505495,0.0104493207941484,0.520009157509158,0.00696621386276559
102243,198,413,69,240,0.0056802218340398,3228,138,54,25.1793566240283,51,193,6.22929007817554e-05,29,82047,0.000463149170597341,5,5,7,17.8044938147649,9,6,5,0.000789473684210526,327.5,5.80912863070539e-05,0,0,NA,NA,0.8925,0.0175,0.09,0.017897489539749,0.0209205020920502,0.0744957900199366,16.6241028269755,1.02421018237447,16.3826297171728,1.15383372286019,1.81222403841824e-06,0.651909722222222,0.0191146881287726,0.532638888888889,0.0145875251509054
102279,150,480,70,240,0.0076157537305741,2970,175,66,20.3960780543711,62,195,5.54445400010268e-05,6,81922,0.000109860599106467,15.0332963783729,3,7.5,12.0415945787923,3,2,2,5.26315789473684e-05,230,5.39419087136929e-05,0,0,NA,NA,0.990430622009569,0.00478468899521531,0.00478468899521531,0.0199895397489539,0.0629008216668323,0.0503832409154489,7.58113883008419,6.24921339673878,7.60193611948034,6.27862520546341,2.46323886254431e-07,0.382683982683983,0.0046656298600311,0.268398268398268,0.0031104199066874
102084,30,1,1,1,1.00934654904415e-05,1,1,1,0,1,2.7225,8.41866129470625e-11,0,81924,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.22320731817636e-08,NA,NA,NA,NA
102264,102,313,71,239,0.00471566900242407,2793,105,66,19.2353840616713,42,158,5.86036198488291e-05,0,82261,1.21564289274383e-05,0,1,2.7225,5.8309518948453,1,0,1,0.000263157894736842,261.5,4.85477178423236e-05,0,0,NA,NA,0.953488372093023,0.00775193798449612,0.0387596899224806,2.78874997552561e-18,0,0.024397288262951,NA,NA,NA,NA,8.55862832893714e-09,NA,NA,NA,NA
102167,222,60,72,84,0.000972095150960659,150,17,66,3.60555127546399,8,5.445,1.96397617700226e-06,0,81996,0,0,0,0,0,0,0,0,0,6.5,4.149377593361e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,9.29614959838826e-19,0,NA,NA,NA,NA,-4.25775966053734e-08,NA,NA,NA,NA
102153,102,187,71,240,0.00296721351676108,1931,60,66,22.3606797749979,25,90,5.66867799166394e-05,86,81646,0.00146975969428998,21.5870331449229,15,90,13.9283882771841,34,16,13,0.00105263157894737,212.5,4.10788381742739e-05,0,0,NA,NA,0.845569620253165,0.0354430379746835,0.118987341772152,0.365177824267782,0.0903223144139034,0.0582777752183436,7.1777783788909,3.21757501940309,7.31328090825504,3.07955362253729,6.10752943319936e-06,0.812745311868119,0.0265604249667995,0.637376918078672,0.0190349712262063
101940,162,323,69,240,0.00474670783552427,3721,97,66,39.6232255123179,46,644,0.000115410957854896,88,81549,0.00155734589020098,39.6232255123179,20,644,27.0739727413618,39,21,20,0.00168421052631579,726,7.26141078838174e-05,0,0,NA,NA,0.792660550458716,0.0568807339449541,0.15045871559633,2.68316945606695,0.165787554444845,0.113280220675154,16.3607422514192,7.08044846800164,17.4192304429454,6.95333957996737,6.47343673190734e-06,0.579983792759528,0.0107390495518349,0.422124304752981,0.00744123118552342
102284,222,123,70,240,0.00190537358167416,625,41,66,6.40312423743285,17,20.5,1.27651357970925e-05,16,81979,0.000243964917844814,2,2,5.445,8.94427190999916,4,3,2,0.000210526315789474,35.5,1.16182572614108e-05,0,0,NA,NA,0.948598130841122,0.0116822429906542,0.0397196261682243,0.0113912133891213,0.00836820083682008,0.0374237318410007,8.59524158061724,0.493603425491458,8.47889813748993,0.403025509247989,9.78308902555416e-07,NA,NA,NA,NA
