"max.pop","max.pop.time","max.I","max.I.time","last.I.time","max.prev","total.I","max.inc","time.max.inc","max.spread","max.number.I.cells","max.spread.area","final.avg.prion.density","final.I","final.pop","final.prev","final.spread","final.number.I.cells","final.spread.area","final.max.sp.cent","final.E","final.I.cells","final.E.cells","final.surv.prev","final.prions.area","final.prop.inf.cells","final.prop.ID50.cells","prop.ID50.infcells","prions.gamma.shape","prions.gamma.rate","final.SS.S.prop","final.SS.E.prop","final.SS.I.prop","spread.area.rate","spread.dist.rate","spread.distcent.rate","mean.E.dist","std.E.dist","mean.I.dist","std.I.dist","mean.prev.rate","mean.inf.fams.prev","mean.chull.fams.prev","mean.inf.fams.prev.I","mean.chull.fams.prev.I"
102159,222,56,95,240,0.000948116332731717,658,18,114,13.9283882771841,11,64.5,1.05919749729489e-05,17,82020,0.000243842965130456,0,1,2.7225,11.4017542509914,3,2,2,0,101,1.45228215767635e-05,0,0,0.164631310934358,53.7943173948749,1,0,0,1.8209456497611e-18,0,0.0477060847321815,11.4017542509914,0,11.4017542509914,0,9.77642050372945e-07,NA,NA,NA,NA
102302,150,4,16,24,8.07113359071282e-05,11,2,1,2.23606797749979,3,5.445,1.02335782034434e-07,0,82013,0,0,0,0,0,0,0,0,0,0.5,1.2448132780083e-06,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.19589087175969e-08,NA,NA,NA,NA
102150,138,55,226,240,0.0008790886780704,604,19,162,9.05538513813742,11,25,2.35273893527356e-05,40,81679,0.000587666352428409,9.05538513813742,6,22.5,7.28010988928052,8,7,5,0.000842105263157895,35.5,1.12033195020747e-05,0,0,0.108912971666476,12.6042903221633,0.626086956521739,0.130434782608696,0.243478260869565,0.0827510460251046,0.0378886407453448,0.0304607108338097,3.71744913572916,3.27501372578546,2.65824269558729,2.14228150964876,2.33366502394788e-06,0.736760461760462,0.141592920353982,0.614736652236652,0.117994100294985
102186,90,116,216,240,0.00217224168019233,1128,36,211,14.422205101856,16,65,4.14561846534064e-05,65,81781,0.00113718345336936,12.8062484748657,12,52.5,8.06225774829855,28,13,11,0.000473684210526316,114.5,2.15767634854772e-05,0,0,0.0805056182094202,9.7532286588098,0.904761904761905,0.0224089635854342,0.0728291316526611,0.208274058577406,0.0535826296019485,0.0337332960179856,6.38229261439217,1.1370906220274,6.47273439880881,1.09347390733245,4.71560856724685e-06,0.840659340659341,0.146919431279621,0.625824175824176,0.102685624012638
101995,162,6,12,12,8.62717065776014e-05,10,3,1,1,2,5.445,6.84416449842286e-09,0,81677,0,0,0,0,0,0,0,0,0,0,8.29875518672199e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-1.27652252117623e-07,NA,NA,NA,NA
102121,234,119,95,240,0.00213274185292612,1252,43,79,24.1660919471891,19,149,1.72640368537391e-05,43,82176,0.0011073792834891,24.1660919471891,8,132,22.2036033111745,48,10,10,0.000157894736842105,240.5,2.61410788381743e-05,0,0,0.103948901481226,35.857828132059,0.981727574750831,0.00498338870431894,0.0132890365448505,0.529518828451883,0.0969292550091596,0.0887180054860859,11.2265798986965,5.36075282629678,11.4245653881983,5.75222717164425,4.54842286914317e-06,0.674516784385205,0.0592833876221498,0.337731055494213,0.0280130293159609
102140,186,0,1,-Inf,0,1,1,1,0,0,0,2.68008408173725e-11,0,81918,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA
102301,222,55,227,240,0.000946142649199418,878,17,222,9.89949493661167,11,39.5,2.3372694587948e-05,24,82277,0.00035246788288343,7.28010988928052,6,10.5,8.06225774829855,5,6,3,0.000736842105263158,67.5,1.78423236514523e-05,0,0,0.379917906189066,70.7279464304661,0.789473684210526,0.0647773279352227,0.145748987854251,0.0325418410041841,0.0304607108338097,0.0337332960179856,5.22184325412974,1.44863023023462,6.22934620088984,1.49475586346107,1.39032243822134e-06,0.904761904761905,0.25,0.780952380952381,0.206896551724138
102190,210,8,16,48,0.000159204467522289,28,3,6,1,2,5.445,3.46728474360325e-07,0,81640,0,0,0,0,0,0,0,0,0,0,8.29875518672199e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.1940402939066e-08,NA,NA,NA,NA
102167,222,23,236,240,0.000280152987892519,97,7,234,3.16227766016838,4,5.445,5.11166545152635e-06,18,82207,0.000267617112897928,2.82842712474619,2,5.445,4.47213595499958,4,2,3,0,8.5,3.7344398340249e-06,0,0,0.0148490172405042,2.63955803640505,1,0,0,0.0113912133891213,0.0118344231160928,0.0187118659205003,3.64809063666639,1.42728835909236,3.23606797749979,1.74806409779528,1.07791218149591e-06,NA,NA,NA,NA
102264,114,1,1,9,1.03232200187883e-05,1,1,1,0,1,2.7225,7.71309613741142e-11,0,82091,0,0,0,0,0,0,0,0,0,0,4.149377593361e-07,0,0,NA,NA,1,0,0,-0.0113912133891213,0,0,NA,NA,NA,NA,-4.17787538408775e-08,NA,NA,NA,NA
101983,42,58,36,240,0.00109777517564403,322,30,34,5.3851648071345,12,9.5,2.70354126865939e-06,15,82129,0.000231343374447515,1.4142135623731,3,0.5,2.23606797749979,4,3,2,0,15.5,6.63900414937759e-06,0,0,0.104466378171591,57.3618375790503,1,0,0,-0.00929916317991632,0.00591721155804642,0.00935593296025017,1.61803398874989,0.874032048897642,1.74535599249993,0.656200189855868,8.82874522995933e-07,0.814814814814815,0.193877551020408,0.656084656084656,0.153061224489796
102073,114,211,204,240,0.00354549441980603,3865,73,150,33.6005952328229,44,387.5,0.000132319826949891,128,82061,0.00226660654878688,31.1448230047949,26,197.5,17.0880074906351,58,28,26,0.00173684210526316,537.5,7.26141078838174e-05,0,0,0.0926357826344643,12.2380621216877,0.681672025723473,0.122186495176849,0.196141479099678,0.803577405857741,0.126128966547259,0.06731383887295,12.2567783408023,3.35890459712929,12.4966644757212,3.35732783665441,9.39948330011757e-06,0.743695986917494,0.119001919385797,0.523261070526696,0.0818937939859245
